Formula,Predicted_Bandgap_eV,Predicted_Ef_eV_atom,Active_Material_Cost_m2,Panel_Lifetime_Years,PCE_Median,PCE_Std_Error,PCE_Q10_Worst,PCE_Q90_Best,LCOE_Median,LCOE_Std_Error,LCOE_Q10_Best,LCOE_Q90_Worst
Cs2GeBiO3I3,1.6631,-1.3607,92.7024,30.0000,23.7631,5.5887,15.1147,29.0312,0.0548,0.0510,0.0469,0.0765
Cs2CrMoSe6,1.1869,-1.1689,98.0765,30.0000,24.5367,9.3404,2.6793,29.4513,0.0548,0.2357,0.0471,0.3635
Rb2MoAgO3F3,2.0666,-2.3440,35.2216,30.0000,16.8097,6.1730,8.8835,25.4704,0.0548,0.0470,0.0419,0.0886
Cs2MoSbS3Br3,1.4241,-1.2091,106.0507,30.0000,25.3744,6.6093,14.8008,29.5265,0.0549,0.1308,0.0479,0.0815
Cs2MoWO3Se3,1.4547,-1.4907,104.7447,30.0000,25.2156,6.3236,15.4312,29.4957,0.0549,0.1176,0.0478,0.0785
Cs2VNbSe6,1.1905,-1.2725,98.5261,30.0000,24.6011,9.1226,3.5303,29.3894,0.0549,0.2246,0.0472,0.2734
Cs2GeZnBr6,1.2393,-1.4722,102.0892,30.0000,24.9623,8.7034,5.4513,29.5024,0.0549,0.2106,0.0475,0.1872
Cs2CrMnS3I3,1.5334,-1.2305,102.4431,30.0000,24.8108,5.7674,16.1664,29.4015,0.0549,0.0889,0.0477,0.0754
Cs2MoSbSe3Br3,1.1147,-1.1829,90.6141,30.0000,23.6576,10.0833,1.2386,29.2406,0.0549,0.2578,0.0461,0.7378
Cs2GeTaO3I3,1.6293,-1.9425,95.7201,30.0000,24.1128,5.6093,15.1617,29.0213,0.0549,0.0598,0.0470,0.0764
Na2ZrGaO3F3,2.2892,-2.6885,2.6933,30.0000,13.0726,6.0109,5.9968,21.5849,0.0549,0.0676,0.0398,0.0996
Cs2WSbSe3F3,1.5718,-1.8376,100.5222,30.0000,24.6627,5.6290,15.8238,29.2680,0.0549,0.0726,0.0476,0.0755
Cs2NbZnS3I3,1.6204,-1.2436,96.6434,30.0000,24.1791,5.5573,15.5538,29.1884,0.0550,0.0598,0.0472,0.0760
Cs2GeMnCl3I3,1.2435,-1.4174,102.6972,30.0000,24.9595,8.7322,4.9703,29.5280,0.0550,0.2154,0.0475,0.1996
K2MnBiSe6,0.9029,-0.9549,0.3556,30.0000,12.6907,11.1428,1.0000,28.2843,0.0550,0.1912,0.0341,0.5038
Cs2SnBiO3I3,1.7240,-1.3803,85.2444,30.0000,22.7673,5.6685,14.0794,28.6376,0.0550,0.0372,0.0462,0.0784
Cs2GeNbS3I3,1.5945,-1.2451,99.6029,30.0000,24.4158,5.6771,15.4878,29.1721,0.0550,0.0694,0.0475,0.0767
Cs2WSbO3Br3,1.5665,-1.4768,101.1302,30.0000,24.7071,5.6683,15.8050,29.3002,0.0550,0.0754,0.0476,0.0757
Cs2FeMnF3I3,1.4104,-1.9972,106.8802,30.0000,25.3301,6.6532,14.6111,29.4824,0.0550,0.1314,0.0482,0.0831
Cs2MnSbBr3I3,1.0569,-1.3183,81.9386,30.0000,22.5211,10.5351,1.0000,29.0933,0.0550,0.2692,0.0451,0.7916
Cs2MnBiO3Se3,1.4531,-1.4330,106.7313,30.0000,25.3024,6.1755,15.7411,29.4346,0.0550,0.1061,0.0482,0.0776
Na2SbCuSe3Br3,0.8993,-1.0140,0.2496,30.0000,12.8022,11.0882,1.0000,28.2556,0.0550,0.1891,0.0341,0.5009
Cs2TaFeO3I3,1.6616,-1.9322,93.8078,30.0000,23.6464,5.5776,14.9255,28.9854,0.0551,0.0469,0.0470,0.0770
Cs2GeZnCl3I3,1.5591,-1.4057,101.4912,30.0000,24.6165,5.8391,15.5171,29.3178,0.0551,0.0877,0.0477,0.0770
K2SbCuSe3I3,0.8969,-0.8778,0.4992,30.0000,12.7364,11.0295,1.0000,28.3359,0.0551,0.1903,0.0340,0.5046
Na2GeCuF3I3,0.9088,-1.8599,5.9071,30.0000,13.2818,11.1504,1.0000,28.4218,0.0551,0.1984,0.0348,0.5244
Cs2ZrSbS3I3,1.6988,-1.3485,91.1481,30.0000,23.3553,5.6527,14.7400,28.8288,0.0551,0.0495,0.0468,0.0775
Cs2MnBiO3Br3,1.3793,-1.5593,106.2435,30.0000,25.3265,7.0798,13.1944,29.5400,0.0551,0.1503,0.0481,0.0893
Na2GeBiO3F3,2.2533,-2.1833,8.0035,30.0000,13.7012,5.9951,6.4329,22.1688,0.0551,0.0617,0.0403,0.0972
Cs2ZrInS3I3,1.6603,-1.4244,92.5977,30.0000,23.5461,5.6521,14.7111,28.8940,0.0552,0.0574,0.0469,0.0773
Cs2SnMoSe6,1.1176,-0.9907,91.2529,30.0000,23.5559,10.0668,1.1637,29.2692,0.0552,0.2582,0.0463,0.7513
Cs2WMnS3Se3,1.5135,-1.1483,103.7770,30.0000,24.8771,5.8936,15.8879,29.4110,0.0552,0.0945,0.0478,0.0763
Rb2CrMnO3F3,2.0449,-2.5526,40.2368,30.0000,17.2966,6.1904,9.2714,25.8980,0.0552,0.0390,0.0424,0.0888
Cs2NbZnO3I3,1.5746,-1.9481,102.0987,30.0000,24.6129,5.7595,15.6692,29.2411,0.0552,0.0798,0.0479,0.0771
Cs2SnGeF3I3,1.5799,-1.9924,101.0831,30.0000,24.4496,5.6281,15.7282,29.1505,0.0552,0.0688,0.0477,0.0762
Cs2MnZnBr3I3,1.0835,-1.3941,86.4722,30.0000,22.9131,10.3675,1.0000,29.2044,0.0553,0.2685,0.0458,0.7945
Cs2VMnSe3Br3,1.2157,-1.4988,102.4461,30.0000,24.7804,8.9264,4.1773,29.3791,0.0553,0.2199,0.0477,0.2382
Cs2MnGaO3I3,1.4141,-1.5798,107.2421,30.0000,25.2112,6.6825,14.3310,29.4681,0.0553,0.1334,0.0483,0.0839
Cs2MoAgSe3I3,1.0537,-1.0256,81.5223,30.0000,22.3237,10.6016,1.0000,29.1001,0.0553,0.2697,0.0452,0.7865
Cs2WFeSe3Cl3,1.5728,-1.3454,102.4166,30.0000,24.5842,5.6663,15.8960,29.2884,0.0553,0.0771,0.0478,0.0763
Cs2MnSbSe3I3,1.0624,-1.0676,82.2485,30.0000,22.4766,10.5027,1.0000,29.0625,0.0553,0.2651,0.0454,0.7793
Cs2CuZnCl3I3,1.1577,-1.3156,98.7034,30.0000,24.3471,9.5839,2.1653,29.3522,0.0553,0.2458,0.0472,0.4385
Cs2SnCuF3I3,1.1557,-1.9416,98.3035,30.0000,24.3412,9.7073,1.7890,29.3854,0.0553,0.2509,0.0471,0.5263
Cs2NbCuSe3I3,1.0619,-1.1696,83.8419,30.0000,22.4780,10.5388,1.0000,29.1491,0.0553,0.2738,0.0455,0.7994
Cs2SnTaS3I3,1.7602,-1.2495,83.8523,30.0000,22.2739,5.8103,13.4927,28.4791,0.0554,0.0381,0.0463,0.0804
Cs2GeNbSe3Br3,1.1514,-1.3694,99.4653,30.0000,24.3019,9.7161,1.9041,29.4378,0.0554,0.2504,0.0473,0.4806
Cs2TiFeSe3Br3,1.1886,-1.5196,102.6848,30.0000,24.6780,9.3156,2.8588,29.4772,0.0554,0.2392,0.0477,0.3470
Cs2GeFeF3I3,1.2997,-1.9529,108.6780,30.0000,25.3923,7.7892,9.9438,29.6209,0.0554,0.1792,0.0484,0.1135
Cs2ZrInO3I3,1.6546,-2.0951,97.5474,30.0000,23.8313,5.5989,14.9686,28.9511,0.0555,0.0583,0.0475,0.0779
Cs2NbMnO3I3,1.5678,-2.0573,103.3668,30.0000,24.5947,5.6966,15.7768,29.2922,0.0555,0.0765,0.0480,0.0767
Cs2GeGaSe3Br3,1.5680,-1.2331,102.9512,30.0000,24.5477,5.7128,15.5887,29.2398,0.0555,0.0764,0.0478,0.0772
K2GeFeSe3Br3,0.9007,-1.2040,5.1373,30.0000,13.0286,11.0877,1.0000,28.3222,0.0555,0.1956,0.0348,0.5201
Rb2ZrInO3Cl3,2.1080,-2.2836,30.5208,30.0000,16.0301,6.1663,8.2549,24.6675,0.0555,0.0504,0.0420,0.0922
Cs2TiCrSe3Br3,1.1863,-1.6311,103.1585,30.0000,24.5854,9.3537,2.7959,29.3989,0.0556,0.2384,0.0478,0.3513
Cs2WSbS3Br3,1.6689,-1.2083,95.7641,30.0000,23.5688,5.5652,14.9028,28.8862,0.0556,0.0500,0.0474,0.0780
Cs2WSbSe3Cl3,1.6789,-1.2580,95.0965,30.0000,23.5128,5.6077,14.6206,28.8828,0.0556,0.0485,0.0475,0.0789
Cs2CrMoO3I3,1.5827,-1.5567,103.3856,30.0000,24.5025,5.7068,15.3812,29.2240,0.0556,0.0753,0.0481,0.0782
Cs2GeFeO3I3,1.3212,-1.3913,109.8649,30.0000,25.3247,7.7235,10.1355,29.6376,0.0556,0.1796,0.0485,0.1119
Rb2VNbO6,2.0738,-2.7289,37.6427,30.0000,16.8503,6.2498,8.8239,25.5141,0.0556,0.0505,0.0422,0.0905
Rb2GeBiO3F3,2.1018,-2.3197,33.8272,30.0000,16.3254,6.2498,8.4431,24.9299,0.0556,0.0496,0.0420,0.0921
Cs2ZrCrSe3Br3,1.1418,-1.6407,98.1257,30.0000,24.0210,9.8536,1.5213,29.2780,0.0557,0.2575,0.0472,0.5987
Cs2GeSbO3I3,1.5968,-1.3244,101.7807,30.0000,24.2791,5.6231,15.4992,29.1553,0.0557,0.0678,0.0478,0.0770
Cs2SnNbS3Br3,1.5321,-1.3868,106.7919,30.0000,24.8739,5.9110,15.6848,29.3632,0.0557,0.0976,0.0483,0.0783
Cs2TaCuO3Br3,1.5188,-2.0048,109.1664,30.0000,25.0384,5.8232,16.0535,29.4281,0.0557,0.0917,0.0486,0.0776
Cs2GeMoSe6,1.1528,-0.9986,99.5741,30.0000,24.1789,9.7023,1.8918,29.3973,0.0558,0.2523,0.0473,0.4936
Cs2FeMnS3I3,1.1675,-1.1732,101.9767,30.0000,24.4017,9.5356,2.2473,29.3862,0.0558,0.2444,0.0477,0.4162
Cs2WFeS3I3,1.7461,-1.1021,88.6483,30.0000,22.5830,5.7400,13.7377,28.5717,0.0558,0.0441,0.0467,0.0805
K2TiGaO3F3,2.3064,-2.8085,2.7672,30.0000,12.8257,5.9799,5.8701,21.4685,0.0558,0.0689,0.0402,0.1012
Cs2GeMnF3I3,1.5190,-2.0253,108.7976,30.0000,24.9504,5.7268,16.2146,29.3804,0.0558,0.0916,0.0486,0.0768
Cs2VCuO3I3,1.5185,-1.7136,107.6138,30.0000,24.9156,5.8473,15.8683,29.3401,0.0558,0.0850,0.0484,0.0781
Cs2MoSbSe3F3,1.3355,-1.9201,111.9030,30.0000,25.3783,7.4021,11.6955,29.4626,0.0558,0.1668,0.0488,0.1009
Rb2GeNbO3Cl3,2.0658,-2.1725,38.3619,30.0000,16.8045,6.1862,8.8376,25.3850,0.0558,0.0461,0.0426,0.0909
Cs2WInO3I3,1.7469,-1.5724,88.4845,30.0000,22.5683,5.6884,13.8771,28.5170,0.0559,0.0365,0.0467,0.0800
Cs2WGaS3I3,1.7488,-1.1679,88.2355,30.0000,22.5338,5.7905,13.6461,28.4811,0.0559,0.0414,0.0467,0.0803
Cs2SnCuS3Se3,1.3689,-0.9013,111.2735,30.0000,25.3722,7.1221,12.7864,29.4915,0.0559,0.1508,0.0487,0.0928
Rb2SnVO3Cl3,2.1224,-2.0864,31.2320,30.0000,15.9142,6.2024,8.2086,24.5753,0.0559,0.0536,0.0420,0.0926
Cs2TaSbS3Se3,1.6721,-1.1219,96.7916,30.0000,23.5084,5.6434,14.7693,28.8944,0.0559,0.0499,0.0475,0.0787
Cs2SnVSe3Cl3,1.3918,-1.5768,111.6353,30.0000,25.3316,6.8702,13.8544,29.5558,0.0560,0.1434,0.0488,0.0876
Cs2TaFeS3I3,1.7428,-1.2399,89.1976,30.0000,22.5776,5.7020,14.0173,28.6116,0.0560,0.0400,0.0468,0.0798
Rb2MoInO3Cl3,2.1186,-1.9021,30.3357,30.0000,15.8587,6.2162,8.1806,24.6858,0.0560,0.0509,0.0418,0.0925
Cs2SnTaS3Br3,1.6880,-1.4577,96.6858,30.0000,23.5010,5.5599,14.7207,28.8984,0.0560,0.0448,0.0476,0.0788
Na2GeGaS3Cl3,2.2561,-1.2541,10.7832,30.0000,13.6511,6.0361,6.3950,22.2166,0.0560,0.0650,0.0407,0.0989
Cs2WAgO3Br3,1.5949,-1.5509,104.4223,30.0000,24.2804,5.6401,15.5104,29.1817,0.0560,0.0764,0.0482,0.0780
Cs2SnTaO3I3,1.7652,-2.0140,87.9119,30.0000,22.3620,5.8090,13.5495,28.5564,0.0561,0.0397,0.0468,0.0810
Cs2ZrGaS3I3,1.6793,-1.4218,97.2418,30.0000,23.4645,5.6219,14.7643,28.9436,0.0561,0.0474,0.0476,0.0786
Cs2ZrBiS3I3,1.7928,-1.3681,83.5404,30.0000,21.7446,5.8111,13.0727,28.3132,0.0561,0.0312,0.0464,0.0823
Cs2VSbS3Se3,1.3843,-1.0465,112.6968,30.0000,25.2880,6.9559,13.7863,29.5606,0.0561,0.1483,0.0489,0.0882
Cs2TiBiS3I3,1.7675,-1.3519,87.1486,30.0000,22.3381,5.8133,13.4730,28.5419,0.0561,0.0376,0.0466,0.0810
Cs2MnCuBr3I3,1.0502,-1.3123,86.6381,30.0000,22.4423,10.6536,1.0000,29.1373,0.0561,0.2807,0.0459,0.8151
Cs2CrWS3I3,1.7541,-1.2214,89.0008,30.0000,22.3932,5.7109,13.8492,28.6095,0.0561,0.0401,0.0468,0.0806
Cs2WBiO3Br3,1.7337,-1.5561,91.8259,30.0000,22.7760,5.7221,13.9988,28.6704,0.0562,0.0427,0.0472,0.0803
Cs2TiGaS3I3,1.6476,-1.4029,102.1245,30.0000,23.9180,5.5464,15.2216,29.0230,0.0562,0.0544,0.0481,0.0786
Cs2NbTaS3Se3,1.6666,-1.2900,99.9748,30.0000,23.5687,5.6833,14.7610,29.0571,0.0562,0.0576,0.0478,0.0797
Cs2WFeS3Br3,1.6339,-1.2832,103.2002,30.0000,24.0844,5.5428,15.2126,29.0369,0.0562,0.0591,0.0482,0.0785
Cs2ZrMoS3Se3,1.4775,-1.3860,110.6282,30.0000,25.0442,6.1429,15.6198,29.4209,0.0562,0.1134,0.0488,0.0797
Rb2GeFeS3Br3,0.9324,-1.2212,29.5935,30.0000,15.5385,11.1308,1.0000,28.5868,0.0562,0.2316,0.0381,0.6210
Cs2TaMnO3Br3,1.5165,-2.0848,110.3487,30.0000,24.9238,5.8273,15.9394,29.3417,0.0562,0.0917,0.0488,0.0774
Cs2SnCrS3Se3,1.4217,-1.0479,112.9390,30.0000,25.2873,6.5691,14.6919,29.5938,0.0562,0.1275,0.0490,0.0843
Cs2MoFeSe3Cl3,1.4315,-1.3036,114.2637,30.0000,25.3637,6.2840,15.4191,29.5067,0.0562,0.1192,0.0491,0.0805
Cs2ZrCrSe6,1.1292,-1.3256,98.5498,30.0000,23.7308,10.0263,1.4394,29.3241,0.0563,0.2615,0.0473,0.6436
Cs2CuZnF3I3,1.1681,-1.9569,104.5568,30.0000,24.3615,9.4890,2.3964,29.3891,0.0563,0.2469,0.0481,0.4050
Cs2GeInS3I3,1.6879,-1.0653,98.0708,30.0000,23.4003,5.5924,14.7865,28.8576,0.0563,0.0448,0.0479,0.0792
Cs2SnVS3Br3,1.3332,-1.3704,112.5778,30.0000,25.2122,7.4566,11.2700,29.4937,0.0563,0.1741,0.0490,0.1024
Cs2SnTaSe3Cl3,1.7081,-1.6002,96.0064,30.0000,23.0962,5.6452,14.2518,28.7864,0.0563,0.0435,0.0477,0.0805
Cs2GeCuF3I3,1.1886,-1.9360,107.6899,30.0000,24.6894,9.2931,3.0336,29.4567,0.0563,0.2386,0.0483,0.3312
Cs2MoInO3I3,1.7186,-1.5947,97.0886,30.0000,23.1792,5.6257,14.3919,28.7700,0.0563,0.0436,0.0479,0.0802
Rb2TiInO3Cl3,2.1076,-2.3305,33.2010,30.0000,16.0415,6.2230,8.2505,24.7503,0.0564,0.0524,0.0423,0.0933
Cs2GeZnF3I3,1.5803,-2.0198,107.4449,30.0000,24.5772,5.6942,15.4794,29.2636,0.0564,0.0733,0.0486,0.0784
Cs2NbMnSe3Cl3,1.3266,-1.5828,114.8301,30.0000,25.4327,7.5023,11.2802,29.6056,0.0564,0.1713,0.0492,0.1035
Cs2SbCuO3I3,1.1152,-1.3091,98.9895,30.0000,23.7125,10.1197,1.0195,29.2431,0.0564,0.2715,0.0475,0.8134
K2GeGaO3F3,2.2428,-2.4127,12.9558,30.0000,13.7846,6.0969,6.4285,22.3284,0.0564,0.0672,0.0410,0.1016
Cs2SnCrO3I3,1.6616,-1.5209,100.6329,30.0000,23.5346,5.6634,14.6616,28.9263,0.0564,0.0524,0.0481,0.0803
Rb2CrWO3F3,2.1285,-2.6125,30.2019,30.0000,15.6920,6.1503,7.9945,24.2921,0.0564,0.0527,0.0421,0.0934
Cs2FeMnO3I3,1.5748,-1.5918,108.0732,30.0000,24.5681,5.6691,15.6271,29.2804,0.0564,0.0710,0.0486,0.0788
Cs2SnNbSe3Cl3,1.6186,-1.6104,105.9494,30.0000,24.2644,5.5678,15.5941,29.0631,0.0564,0.0659,0.0486,0.0782
Cs2GeTaS3I3,1.7600,-1.2489,91.0950,30.0000,22.4947,5.7050,13.6913,28.5163,0.0564,0.0403,0.0473,0.0817
Cs2NbFeSe3Cl3,1.3186,-1.5175,114.6916,30.0000,25.2808,7.8054,9.7437,29.5836,0.0564,0.1868,0.0492,0.1185
Cs2VCuSe3Br3,1.1291,-1.3100,101.4244,30.0000,23.9707,10.0206,1.3076,29.2893,0.0564,0.2678,0.0477,0.7222
Cs2FeZnF3I3,1.1670,-1.9679,105.5244,30.0000,24.3670,9.5153,2.1872,29.3609,0.0565,0.2517,0.0483,0.4447
Cs2SbAgO3Se3,1.4960,-1.2737,113.2372,30.0000,25.1310,6.0676,15.6733,29.4945,0.0565,0.1122,0.0491,0.0801
Cs2MoMnS3Se3,1.4177,-1.1353,115.9587,30.0000,25.4117,6.5284,15.0127,29.5382,0.0565,0.1327,0.0493,0.0838
Cs2ZrFeO3I3,1.6415,-2.0007,103.4345,30.0000,23.9099,5.5971,15.1551,28.9636,0.0565,0.0621,0.0485,0.0787
Cs2MnInSe6,1.1061,-1.1054,96.5280,30.0000,23.3774,10.2123,1.0000,29.2417,0.0565,0.2710,0.0471,0.8047
K2ZrInO3F3,2.3163,-2.7975,2.1242,30.0000,12.4940,5.9550,5.4593,21.0437,0.0566,0.0745,0.0402,0.1077
Cs2NbCuS3Br3,1.2763,-1.3351,114.5246,30.0000,25.2984,8.2516,7.5013,29.6004,0.0566,0.2037,0.0491,0.1474
Rb2CrMoO3F3,2.0936,-2.6028,36.4918,30.0000,16.3003,6.1997,8.3783,24.9872,0.0566,0.0494,0.0426,0.0945
Cs2MoFeS3Br3,1.4097,-1.2771,115.2541,30.0000,25.3488,6.7223,14.6989,29.5408,0.0566,0.1402,0.0493,0.0844
Cs2NbFeS3Br3,1.3732,-1.4131,115.6902,30.0000,25.3911,7.0294,13.1917,29.5009,0.0566,0.1574,0.0494,0.0905
Cs2TaSbO3Se3,1.6641,-1.8813,102.2516,30.0000,23.7316,5.5742,15.0619,29.0386,0.0566,0.0519,0.0482,0.0788
Cs2SnTaO3Br3,1.6590,-2.0929,102.1413,30.0000,23.7362,5.4984,15.2670,29.0089,0.0566,0.0479,0.0482,0.0786
Cs2SnMoS3Se3,1.6020,-1.0166,106.9116,30.0000,24.1982,5.5136,15.5150,29.1203,0.0566,0.0638,0.0488,0.0784
Cs2MnGaSe6,1.1107,-1.0790,101.5890,30.0000,23.7508,10.1135,1.1432,29.2706,0.0566,0.2745,0.0477,0.8084
Cs2MoSbO3Br3,1.5381,-1.5420,112.6712,30.0000,24.9491,5.7588,16.0270,29.3731,0.0566,0.0876,0.0493,0.0783
Cs2FeCuF3I3,1.1567,-1.9131,105.7700,30.0000,24.2794,9.6522,1.9663,29.3922,0.0566,0.2568,0.0483,0.4873
Rb2GeMoO3S3,2.0902,-1.6280,38.9839,30.0000,16.5484,6.1755,8.6911,25.1467,0.0566,0.0480,0.0429,0.0922
Cs2MoBiO3Br3,1.6695,-1.5521,101.2417,30.0000,23.4540,5.6943,14.6314,28.9882,0.0566,0.0537,0.0481,0.0809
Rb2GeGaO3Cl3,2.0660,-1.8597,41.9277,30.0000,16.8594,6.1905,8.9702,25.4317,0.0567,0.0475,0.0430,0.0915
Cs2ZrWO3Se3,1.6479,-2.0815,105.2888,30.0000,23.9346,5.5583,15.2106,29.0474,0.0567,0.0534,0.0485,0.0795
Cs2WGaO3I3,1.7550,-1.6129,92.7153,30.0000,22.4655,5.7458,13.7327,28.5240,0.0567,0.0444,0.0474,0.0825
Rb2GeSbO3F3,2.0736,-2.3343,40.0670,30.0000,16.6463,6.2167,8.6291,25.2037,0.0567,0.0510,0.0431,0.0936
Cs2SnSbS3Br3,1.6533,-1.0706,103.1506,30.0000,23.7260,5.6075,14.9895,28.9961,0.0567,0.0518,0.0483,0.0802
Cs2VNbS3Se3,1.3167,-1.2828,117.0551,30.0000,25.3776,7.6770,10.5274,29.6456,0.0568,0.1846,0.0494,0.1106
Rb2GeInO3F3,2.0703,-2.4029,42.2698,30.0000,16.8438,6.2718,8.8755,25.5787,0.0568,0.0482,0.0430,0.0928
Cs2NbZnSe3Cl3,1.5368,-1.4691,113.2643,30.0000,24.8407,5.6998,16.0753,29.2913,0.0568,0.0867,0.0495,0.0783
Cs2GeTaO3Br3,1.5451,-2.0129,112.1258,30.0000,24.7742,5.7304,15.8507,29.3584,0.0568,0.0774,0.0490,0.0789
Cs2NbTaO3Se3,1.6346,-2.1317,105.8120,30.0000,23.9241,5.6059,15.1735,29.0860,0.0568,0.0616,0.0486,0.0794
Cs2VFeSe3Br3,1.1267,-1.3770,102.3357,30.0000,23.7439,10.0404,1.1490,29.2555,0.0568,0.2740,0.0480,0.8075
Cs2MoFeO3I3,1.6546,-1.5192,102.9110,30.0000,23.8080,5.6449,14.8197,29.0039,0.0568,0.0506,0.0483,0.0803
Cs2TiMoS3Se3,1.4188,-1.3898,117.0657,30.0000,25.3055,6.5725,14.9380,29.5275,0.0568,0.1409,0.0495,0.0841
Cs2SnGaO3I3,1.6927,-1.4968,99.5359,30.0000,23.3152,5.7058,14.3760,28.8268,0.0569,0.0523,0.0482,0.0816
Cs2NbSbS3Se3,1.6262,-1.0613,106.9064,30.0000,24.0667,5.6513,15.1930,29.1390,0.0569,0.0611,0.0488,0.0799
Cs2SnMnS3Se3,1.2264,-1.0663,112.5051,30.0000,24.9205,8.8593,4.6354,29.5450,0.0569,0.2297,0.0490,0.2245
Rb2GeVO3Cl3,2.0698,-1.9947,41.9071,30.0000,16.6929,6.1693,8.9220,25.4234,0.0569,0.0495,0.0431,0.0914
Cs2CrMoS3Se3,1.3087,-1.1909,116.4194,30.0000,25.2472,7.9032,9.2224,29.6181,0.0569,0.1913,0.0495,0.1255
Cs2GeTaSe3Cl3,1.6613,-1.5178,105.0206,30.0000,23.7899,5.5871,14.9498,28.9614,0.0570,0.0585,0.0485,0.0804
Cs2NbCuSe3Cl3,1.2435,-1.4027,113.5472,30.0000,24.9632,8.6671,5.5277,29.5098,0.0570,0.2240,0.0492,0.1959
Rb2GeCrO3S3,2.0706,-1.6644,42.7443,30.0000,16.7911,6.1918,8.8332,25.3124,0.0570,0.0483,0.0433,0.0928
Cs2SbZnO3Br3,1.4200,-1.5328,117.2323,30.0000,25.2800,6.6781,14.5962,29.5984,0.0570,0.1425,0.0496,0.0850
Cs2SnGaS3I3,1.7496,-1.0736,94.3897,30.0000,22.4984,5.7301,13.7234,28.5816,0.0570,0.0373,0.0475,0.0830
Cs2GeTaSe3F3,1.5686,-2.2360,111.3957,30.0000,24.5522,5.6758,15.8088,29.2562,0.0570,0.0810,0.0492,0.0789
Cs2CrWO3Br3,1.5977,-1.6895,110.0025,30.0000,24.3971,5.6290,15.5792,29.2081,0.0571,0.0708,0.0490,0.0792
Cs2MoAgO3Br3,1.4792,-1.5070,116.5571,30.0000,25.1048,6.1423,15.6902,29.4634,0.0571,0.1164,0.0496,0.0801
Cs2SnFeO3Br3,1.4015,-1.4426,119.2338,30.0000,25.3614,6.7277,14.4217,29.5644,0.0571,0.1461,0.0498,0.0864
Cs2FeSbO3Br3,1.4143,-1.5048,118.7636,30.0000,25.3231,6.6020,14.5564,29.5702,0.0571,0.1325,0.0499,0.0863
Cs2VZnSe3Cl3,1.3461,-1.4766,119.7912,30.0000,25.4139,7.3406,12.0556,29.5922,0.0572,0.1723,0.0498,0.0993
Cs2SnInO3Br3,1.5874,-1.5896,111.3137,30.0000,24.3772,5.6239,15.5385,29.2256,0.0572,0.0724,0.0492,0.0798
Cs2SnWS3Se3,1.7362,-1.0604,96.4740,30.0000,22.6611,5.6859,13.9181,28.5728,0.0572,0.0385,0.0479,0.0818
Cs2VFeO3I3,1.6320,-1.8214,108.6390,30.0000,23.9575,5.5206,15.4944,29.0741,0.0572,0.0604,0.0490,0.0790
Cs2GeTaS3Br3,1.6492,-1.4156,105.8138,30.0000,23.7668,5.5739,15.2527,29.0084,0.0572,0.0589,0.0487,0.0799
Na2SnFeSe3Br3,0.8877,-1.1250,0.2146,30.0000,12.0137,11.0813,1.0000,28.2536,0.0572,0.1909,0.0341,0.5032
Cs2MnSbO3Se3,1.3818,-1.4200,119.5079,30.0000,25.3550,6.8411,13.7701,29.5574,0.0572,0.1444,0.0498,0.0900
Cs2GeCrO3I3,1.5931,-1.4863,110.3857,30.0000,24.2858,5.6840,15.5764,29.1999,0.0572,0.0785,0.0491,0.0793
Cs2GeNbS3Br3,1.4874,-1.3805,117.5742,30.0000,25.0710,5.9985,15.8324,29.4411,0.0572,0.1091,0.0498,0.0800
Rb2TiBiO3Cl3,2.1810,-2.2715,26.5819,30.0000,14.8496,6.1208,7.3517,23.4254,0.0573,0.0597,0.0423,0.0989
Cs2CrMnSe6,1.1049,-1.1536,102.7533,30.0000,23.5002,10.1411,1.1138,29.2418,0.0573,0.2748,0.0481,0.8131
Cs2TaZnS3I3,1.7990,-1.2462,88.3367,30.0000,21.6583,5.7745,13.1246,28.1889,0.0573,0.0325,0.0472,0.0834
Cs2GeZnI6,1.0159,-1.1441,77.8218,30.0000,20.8287,10.8786,1.0000,29.0196,0.0573,0.2850,0.0448,0.7996
Cs2VCuS3Br3,1.3585,-1.3280,121.2091,30.0000,25.3827,7.1737,12.7475,29.6320,0.0573,0.1649,0.0501,0.0961
Cs2MnSbO3Br3,1.4410,-1.5865,118.9122,30.0000,25.2468,6.2979,15.3380,29.4372,0.0573,0.1263,0.0499,0.0825
Cs2VCuSe3Cl3,1.3698,-1.4139,120.1073,30.0000,25.3542,7.1345,12.7723,29.5053,0.0573,0.1645,0.0500,0.0953
Cs2NbSbO3Se3,1.5854,-1.8850,113.6315,30.0000,24.5505,5.5826,16.0086,29.2838,0.0573,0.0769,0.0495,0.0783
Cs2TiCrSe6,1.1118,-1.3321,103.6215,30.0000,23.6066,10.1904,1.0000,29.3113,0.0573,0.2811,0.0480,0.8383
Cs2MnGaS3Se3,1.4085,-1.1180,121.2049,30.0000,25.4282,6.6138,14.6698,29.5424,0.0574,0.1412,0.0501,0.0861
Cs2ZrGaO3I3,1.6996,-2.1252,102.7140,30.0000,23.2553,5.6227,14.4714,28.8061,0.0574,0.0462,0.0485,0.0819
Cs2GeVO3I3,1.6227,-1.8604,110.5507,30.0000,24.1590,5.6427,15.3190,29.0723,0.0574,0.0734,0.0493,0.0803
Cs2SnVSe3Br3,1.0673,-1.4352,95.3211,30.0000,22.6007,10.5148,1.0000,29.0941,0.0574,0.2891,0.0471,0.8459
