ML_MAE_eV,Achieved_PCE_Percent,SQ_Saturation_Percent,LCOE_Penalty_Current,LCOE_Penalty_Future
0.57898,27.83341,99.23237,0.00033,0.00003
0.37970,27.97340,99.73143,0.00011,0.00001
0.18826,28.04613,99.99074,0.00000,0.00000
0.27650,25.45092,90.73826,0.00431,0.00037
0.06265,27.78950,99.07581,0.00039,0.00003
0.00895,28.05000,100.00454,0.00000,0.00000
0.33953,0.50000,1.78261,2.32679,0.19770
0.37432,25.66149,91.48897,0.00393,0.00033
0.32278,28.00327,99.83796,0.00007,0.00001
0.45366,27.62119,98.47575,0.00065,0.00006
0.36609,27.83244,99.22889,0.00033,0.00003
0.16445,27.36381,97.55814,0.00106,0.00009
0.37206,27.81931,99.18208,0.00035,0.00003
0.05853,28.04986,100.00405,0.00000,0.00000
0.07052,28.01928,99.89504,0.00004,0.00000
0.30766,26.30170,93.77146,0.00281,0.00024
0.55239,27.99377,99.80407,0.00008,0.00001
0.11924,27.91475,99.52233,0.00020,0.00002
0.51701,17.16097,61.18270,0.02679,0.00228
0.51408,0.50000,1.78261,2.32679,0.19770
0.02759,28.01911,99.89440,0.00004,0.00000
0.55488,27.77078,99.00905,0.00042,0.00004
0.49527,16.24152,57.90466,0.03070,0.00261
0.36252,22.53775,80.35214,0.01033,0.00088
0.15183,27.38491,97.63334,0.00102,0.00009
0.11868,27.70961,98.79098,0.00052,0.00004
0.35412,26.70379,95.20500,0.00213,0.00018
0.57538,16.01088,57.08237,0.03175,0.00270
0.01984,28.04999,100.00452,0.00000,0.00000
0.06770,28.00864,99.85708,0.00006,0.00001
0.14062,27.90593,99.49089,0.00022,0.00002
0.11422,27.69820,98.75030,0.00053,0.00005
0.47050,26.13480,93.17644,0.00309,0.00026
0.43877,27.86370,99.34034,0.00028,0.00002
0.00860,28.04129,99.97350,0.00001,0.00000
0.59993,0.50000,1.78261,2.32679,0.19770
0.31925,27.75485,98.95226,0.00045,0.00004
0.10990,27.98492,99.77251,0.00010,0.00001
0.33457,27.50958,98.07781,0.00083,0.00007
0.11589,27.98445,99.77084,0.00010,0.00001
0.32121,27.09358,96.59470,0.00149,0.00013
0.48996,0.50000,1.78261,2.32679,0.19770
0.43428,27.46645,97.92407,0.00090,0.00008
0.27923,27.49078,98.01082,0.00086,0.00007
0.51054,27.70050,98.75849,0.00053,0.00005
0.08001,27.59878,98.39584,0.00069,0.00006
0.28566,26.49228,94.45093,0.00248,0.00021
0.55964,27.94944,99.64602,0.00015,0.00001
0.50266,27.84510,99.27403,0.00031,0.00003
0.45705,27.58764,98.35614,0.00071,0.00006
0.24149,28.03727,99.95917,0.00002,0.00000
0.42772,0.50000,1.78261,2.32679,0.19770
0.09342,28.04941,100.00243,0.00000,0.00000
0.27844,26.28163,93.69991,0.00284,0.00024
0.42302,0.50000,1.78261,2.32679,0.19770
0.18752,27.16486,96.84881,0.00137,0.00012
0.04926,27.88229,99.40663,0.00025,0.00002
0.37655,28.03648,99.95635,0.00002,0.00000
0.33039,27.21399,97.02400,0.00130,0.00011
0.38967,26.55140,94.66171,0.00238,0.00020
0.28650,28.01066,99.86427,0.00006,0.00000
0.50109,27.96047,99.68535,0.00013,0.00001
0.37366,27.96303,99.69446,0.00013,0.00001
0.23990,27.15147,96.80108,0.00140,0.00012
0.26852,28.04982,100.00389,0.00000,0.00000
0.18816,27.57084,98.29623,0.00073,0.00006
0.39269,27.71937,98.82577,0.00050,0.00004
0.16854,27.87118,99.36703,0.00027,0.00002
0.45302,27.52792,98.14320,0.00080,0.00007
0.22806,27.86433,99.34258,0.00028,0.00002
0.41896,28.04888,100.00056,0.00000,0.00000
0.15996,27.96950,99.71755,0.00012,0.00001
0.51813,27.28558,97.27923,0.00118,0.00010
0.24103,28.04755,99.99580,0.00000,0.00000
0.23970,27.89749,99.46083,0.00023,0.00002
0.39305,26.72749,95.28950,0.00209,0.00018
0.21617,26.98800,96.21827,0.00166,0.00014
0.07809,28.02261,99.90689,0.00004,0.00000
0.36392,27.88308,99.40944,0.00025,0.00002
0.49906,28.04992,100.00426,0.00000,0.00000
0.21882,28.02978,99.93247,0.00003,0.00000
0.21626,28.01452,99.87804,0.00005,0.00000
0.25610,27.02018,96.33301,0.00161,0.00014
0.23068,27.89038,99.43548,0.00024,0.00002
0.57322,26.20816,93.43797,0.00297,0.00025
0.51802,28.04991,100.00421,0.00000,0.00000
0.29943,27.99311,99.80171,0.00008,0.00001
0.25646,27.94219,99.62018,0.00016,0.00001
0.00954,28.04841,99.99887,0.00000,0.00000
0.44878,27.57752,98.32003,0.00072,0.00006
0.35814,26.92380,95.98938,0.00176,0.00015
0.26344,27.91786,99.53345,0.00020,0.00002
0.47321,24.86133,88.63621,0.00541,0.00046
0.26897,27.62647,98.49456,0.00065,0.00005
0.53105,26.34339,93.92011,0.00273,0.00023
0.48848,26.05470,92.89087,0.00323,0.00027
0.11670,28.03328,99.94495,0.00002,0.00000
0.30041,27.54152,98.19168,0.00078,0.00007
0.41684,26.80890,95.57976,0.00195,0.00017
0.08226,27.93400,99.59098,0.00017,0.00001
0.26499,27.74802,98.92792,0.00046,0.00004
0.11909,27.84037,99.25716,0.00032,0.00003
0.10060,27.77461,99.02270,0.00042,0.00004
0.12613,27.92976,99.57588,0.00018,0.00002
0.58724,26.68795,95.14853,0.00215,0.00018
0.41915,20.84691,74.32392,0.01459,0.00124
0.24073,26.61128,94.87519,0.00228,0.00019
0.38940,28.03674,99.95729,0.00002,0.00000
0.02112,28.02311,99.90869,0.00004,0.00000
0.18027,26.95802,96.11138,0.00171,0.00015
0.28410,28.04239,99.97742,0.00001,0.00000
0.18518,28.02394,99.91163,0.00004,0.00000
0.01611,28.05000,100.00453,0.00000,0.00000
0.32893,28.02849,99.92786,0.00003,0.00000
0.03904,28.04828,99.99841,0.00000,0.00000
0.36216,18.46422,65.82910,0.02192,0.00186
0.41611,20.39400,72.70918,0.01585,0.00135
0.37456,28.01772,99.88947,0.00005,0.00000
0.57394,27.53210,98.15813,0.00079,0.00007
0.10895,28.04165,99.97478,0.00001,0.00000
0.31525,27.97277,99.72919,0.00011,0.00001
0.58340,0.50000,1.78261,2.32679,0.19770
0.27002,27.76562,98.99065,0.00043,0.00004
0.57936,27.91014,99.50593,0.00021,0.00002
0.21354,27.71272,98.80206,0.00051,0.00004
0.57560,0.50000,1.78261,2.32679,0.19770
0.51195,0.50000,1.78261,2.32679,0.19770
0.21962,27.16714,96.85696,0.00137,0.00012
0.13970,26.58239,94.77218,0.00233,0.00020
0.04477,28.04584,99.98971,0.00000,0.00000
0.53853,27.77630,99.02875,0.00041,0.00004
0.22089,27.64069,98.54525,0.00062,0.00005
0.03006,28.04998,100.00447,0.00000,0.00000
0.01320,28.04532,99.98786,0.00001,0.00000
0.35542,0.50000,1.78261,2.32679,0.19770
0.30724,28.01691,99.88657,0.00005,0.00000
0.15120,27.13485,96.74183,0.00142,0.00012
0.24606,26.41134,94.16234,0.00262,0.00022
0.15414,27.37097,97.58364,0.00105,0.00009
0.05785,28.02135,99.90241,0.00004,0.00000
0.14142,28.03195,99.94020,0.00003,0.00000
0.55354,28.01998,99.89750,0.00004,0.00000
0.46168,26.63247,94.95075,0.00225,0.00019
0.48481,25.89083,92.30663,0.00352,0.00030
0.57686,28.00282,99.83634,0.00007,0.00001
0.25220,23.18202,82.64911,0.00887,0.00075
0.15059,27.99658,99.81408,0.00008,0.00001
0.57103,26.05271,92.88377,0.00324,0.00027
0.20377,27.80033,99.11442,0.00038,0.00003
0.30434,28.04888,100.00055,0.00000,0.00000
0.45025,27.90555,99.48953,0.00022,0.00002
0.03349,28.04756,99.99583,0.00000,0.00000
0.08910,27.98465,99.77154,0.00010,0.00001
0.12223,27.87066,99.36516,0.00027,0.00002
0.17573,28.03950,99.96710,0.00001,0.00000
0.05019,27.90751,99.49654,0.00021,0.00002
0.00323,28.04901,100.00101,0.00000,0.00000
0.11934,27.99840,99.82059,0.00008,0.00001
0.10613,27.86350,99.33965,0.00028,0.00002
0.26801,26.79375,95.52572,0.00198,0.00017
0.16856,27.60257,98.40934,0.00068,0.00006
0.32944,0.50000,1.78261,2.32679,0.19770
0.52178,0.50000,1.78261,2.32679,0.19770
0.31816,28.00844,99.85636,0.00006,0.00001
0.30647,27.91096,99.50885,0.00021,0.00002
0.55128,25.57233,91.17108,0.00409,0.00035
0.16677,27.64986,98.57797,0.00061,0.00005
0.24022,27.79625,99.09988,0.00038,0.00003
0.18616,28.04961,100.00314,0.00000,0.00000
0.34052,27.77711,99.03162,0.00041,0.00004
0.44734,27.27818,97.25283,0.00119,0.00010
0.08465,28.01169,99.86796,0.00006,0.00000
0.50140,0.50000,1.78261,2.32679,0.19770
0.41754,28.03258,99.94244,0.00002,0.00000
0.47144,27.93503,99.59465,0.00017,0.00001
0.18858,25.59908,91.26645,0.00404,0.00034
0.43035,27.65930,98.61161,0.00059,0.00005
0.23411,27.98739,99.78131,0.00009,0.00001
0.20007,27.47598,97.95804,0.00088,0.00007
0.22908,27.33340,97.44971,0.00111,0.00009
0.00669,28.04952,100.00284,0.00000,0.00000
0.03198,28.04541,99.98819,0.00000,0.00000
0.37560,27.09077,96.58466,0.00149,0.00013
0.23648,27.35500,97.52670,0.00107,0.00009
0.55380,25.13602,89.61555,0.00489,0.00042
0.46159,26.61253,94.87963,0.00228,0.00019
0.39518,27.93515,99.59509,0.00017,0.00001
0.37745,27.66916,98.64678,0.00058,0.00005
0.00142,28.04842,99.99891,0.00000,0.00000
0.05157,28.01135,99.86676,0.00006,0.00000
0.57405,26.42068,94.19567,0.00260,0.00022
0.34798,28.03693,99.95795,0.00002,0.00000
0.26986,27.73623,98.88587,0.00048,0.00004
0.54908,0.50000,1.78261,2.32679,0.19770
0.53074,25.64917,91.44505,0.00395,0.00034
0.27156,27.39126,97.65598,0.00101,0.00009
0.10968,27.50862,98.07442,0.00083,0.00007
0.53309,0.50000,1.78261,2.32679,0.19770
0.41930,26.09026,93.01762,0.00317,0.00027
0.40500,27.68256,98.69455,0.00056,0.00005
0.15833,27.97891,99.75111,0.00011,0.00001
0.05731,27.75120,98.93924,0.00045,0.00004
0.10979,27.87535,99.38190,0.00026,0.00002
0.09535,27.98147,99.76022,0.00010,0.00001
0.43948,27.72430,98.84334,0.00049,0.00004
0.32002,27.66229,98.62228,0.00059,0.00005
0.53167,27.99194,99.79756,0.00009,0.00001
0.09172,27.96043,99.68522,0.00013,0.00001
0.39224,25.96931,92.58640,0.00338,0.00029
0.18229,27.47213,97.94432,0.00089,0.00008
0.52591,0.50000,1.78261,2.32679,0.19770
0.12906,27.25963,97.18669,0.00122,0.00010
0.58247,27.38331,97.62766,0.00103,0.00009
0.22010,28.04013,99.96936,0.00001,0.00000
0.38404,28.02159,99.90326,0.00004,0.00000
0.43734,28.03823,99.96257,0.00002,0.00000
0.10441,28.03345,99.94554,0.00002,0.00000
0.17617,27.05558,96.45923,0.00155,0.00013
0.58943,0.50000,1.78261,2.32679,0.19770
0.32872,27.83118,99.22441,0.00033,0.00003
0.08143,28.04185,99.97548,0.00001,0.00000
0.52270,27.15533,96.81484,0.00139,0.00012
0.33824,26.72142,95.26787,0.00210,0.00018
0.16103,28.02179,99.90396,0.00004,0.00000
0.21437,27.40779,97.71493,0.00099,0.00008
0.49531,22.52707,80.31406,0.01035,0.00088
0.25023,27.89199,99.44121,0.00024,0.00002
0.31675,25.58633,91.22102,0.00406,0.00035
0.09566,27.91191,99.51222,0.00021,0.00002
0.18591,27.42470,97.77521,0.00096,0.00008
0.46471,17.33017,61.78593,0.02612,0.00222
0.53311,28.04898,100.00090,0.00000,0.00000
0.11769,27.94533,99.63137,0.00016,0.00001
0.04720,28.00594,99.84748,0.00006,0.00001
0.49991,26.52367,94.56283,0.00243,0.00021
0.17535,27.83580,99.24086,0.00032,0.00003
0.03728,28.04540,99.98816,0.00001,0.00000
0.39571,23.50286,83.79298,0.00817,0.00069
0.43574,27.52458,98.13130,0.00080,0.00007
0.29431,27.41931,97.75598,0.00097,0.00008
0.32460,27.04495,96.42133,0.00157,0.00013
0.21046,27.95739,99.67436,0.00014,0.00001
0.57079,27.59057,98.36658,0.00070,0.00006
0.27454,27.95187,99.65468,0.00015,0.00001
0.48432,27.82880,99.21591,0.00033,0.00003
0.03925,28.04994,100.00434,0.00000,0.00000
0.24847,28.01992,99.89729,0.00004,0.00000
0.44750,27.50843,98.07371,0.00083,0.00007
0.58550,0.50000,1.78261,2.32679,0.19770
0.29609,27.44262,97.83911,0.00093,0.00008
0.35755,0.50000,1.78261,2.32679,0.19770
0.05402,27.97793,99.74760,0.00011,0.00001
0.54876,27.69076,98.72377,0.00055,0.00005
0.57244,26.65874,95.04439,0.00220,0.00019
0.57406,27.90138,99.47470,0.00022,0.00002
0.18267,28.03920,99.96605,0.00001,0.00000
0.15647,27.78663,99.06558,0.00040,0.00003
0.12785,27.98355,99.76762,0.00010,0.00001
0.07383,28.03609,99.95497,0.00002,0.00000
0.16736,28.04521,99.98747,0.00001,0.00000
0.29907,27.96752,99.71048,0.00012,0.00001
0.35806,27.29567,97.31518,0.00117,0.00010
0.28123,0.50000,1.78261,2.32679,0.19770
0.14471,28.04990,100.00420,0.00000,0.00000
0.54141,27.59731,98.39060,0.00069,0.00006
0.43654,0.50000,1.78261,2.32679,0.19770
0.29421,28.04662,99.99251,0.00000,0.00000
0.07429,27.95090,99.65124,0.00015,0.00001
0.39524,27.12661,96.71246,0.00144,0.00012
0.36896,22.00991,78.47029,0.01159,0.00098
0.36116,26.26818,93.65195,0.00286,0.00024
0.00590,28.04929,100.00202,0.00000,0.00000
0.26028,27.61209,98.44330,0.00067,0.00006
0.31789,0.50000,1.78261,2.32679,0.19770
0.21058,27.60818,98.42935,0.00067,0.00006
0.36134,27.16182,96.83797,0.00138,0.00012
0.37275,28.02593,99.91874,0.00003,0.00000
0.43103,28.04271,99.97854,0.00001,0.00000
0.54158,27.29363,97.30791,0.00117,0.00010
0.36743,26.88967,95.86770,0.00182,0.00015
0.40562,28.03925,99.96621,0.00001,0.00000
0.08782,27.99792,99.81888,0.00008,0.00001
0.47940,26.35759,93.97073,0.00271,0.00023
0.19516,28.00159,99.83196,0.00007,0.00001
0.54790,0.50000,1.78261,2.32679,0.19770
0.58282,26.76456,95.42167,0.00203,0.00017
0.39680,27.61154,98.44132,0.00067,0.00006
0.17536,26.60105,94.83873,0.00230,0.00020
0.40612,27.33050,97.43937,0.00111,0.00009
0.31584,28.04954,100.00289,0.00000,0.00000
0.29014,27.07533,96.52964,0.00152,0.00013
0.52774,27.96212,99.69122,0.00013,0.00001
0.12833,27.96114,99.68774,0.00013,0.00001
0.24610,0.50000,1.78261,2.32679,0.19770
0.38862,27.90074,99.47241,0.00022,0.00002
0.46720,27.08500,96.56410,0.00150,0.00013
0.19134,27.94024,99.61323,0.00016,0.00001
0.13194,28.00282,99.83634,0.00007,0.00001
0.35740,0.50000,1.78261,2.32679,0.19770
0.01359,28.04765,99.99618,0.00000,0.00000
0.49393,27.12706,96.71405,0.00143,0.00012
0.51450,23.04576,82.16330,0.00917,0.00078
0.32773,26.99878,96.25671,0.00164,0.00014
0.29584,27.05099,96.44285,0.00156,0.00013
0.05216,27.97936,99.75270,0.00010,0.00001
0.24607,27.74048,98.90104,0.00047,0.00004
0.30443,27.69420,98.73605,0.00054,0.00005
0.09310,27.90323,99.48128,0.00022,0.00002
0.39200,24.37463,86.90101,0.00637,0.00054
0.30717,27.98431,99.77035,0.00010,0.00001
0.02876,28.04999,100.00449,0.00000,0.00000
0.35900,26.90247,95.91335,0.00180,0.00015
0.21184,27.99328,99.80231,0.00008,0.00001
0.46094,0.50000,1.78261,2.32679,0.19770
0.24086,27.46902,97.93321,0.00089,0.00008
0.07847,28.03953,99.96722,0.00001,0.00000
0.43760,0.50000,1.78261,2.32679,0.19770
0.00723,28.04554,99.98864,0.00000,0.00000
0.23743,28.04126,99.97340,0.00001,0.00000
0.24322,27.24689,97.14128,0.00124,0.00011
0.47398,0.50000,1.78261,2.32679,0.19770
0.00558,28.04939,100.00238,0.00000,0.00000
0.16677,27.81868,99.17983,0.00035,0.00003
0.39576,28.00608,99.84797,0.00006,0.00001
0.13039,27.27349,97.23612,0.00120,0.00010
0.40506,0.50000,1.78261,2.32679,0.19770
0.27416,27.53051,98.15244,0.00079,0.00007
0.32423,27.69337,98.73307,0.00054,0.00005
0.21008,27.79680,99.10183,0.00038,0.00003
0.51699,21.78876,77.68182,0.01213,0.00103
0.43069,26.18171,93.34367,0.00301,0.00026
0.18454,27.78681,99.06620,0.00040,0.00003
0.40434,21.58197,76.94458,0.01265,0.00108
0.12953,27.78401,99.05622,0.00040,0.00003
0.22961,26.16910,93.29871,0.00303,0.00026
0.33556,0.50000,1.78261,2.32679,0.19770
0.48754,27.16324,96.84304,0.00138,0.00012
0.00469,28.04915,100.00150,0.00000,0.00000
0.49209,27.94178,99.61873,0.00016,0.00001
0.35438,27.89966,99.46855,0.00023,0.00002
0.21474,27.89366,99.44716,0.00023,0.00002
0.11917,27.64070,98.54529,0.00062,0.00005
0.06622,28.03950,99.96713,0.00001,0.00000
0.55977,27.79729,99.10358,0.00038,0.00003
0.23626,27.92461,99.55752,0.00019,0.00002
0.35822,27.91935,99.53876,0.00020,0.00002
0.15668,27.95435,99.66355,0.00014,0.00001
0.58039,26.12085,93.12671,0.00312,0.00026
0.27694,27.47668,97.96052,0.00088,0.00007
0.27731,28.03076,99.93597,0.00003,0.00000
0.31699,28.03873,99.96436,0.00002,0.00000
0.00907,28.04995,100.00437,0.00000,0.00000
0.30251,27.64628,98.56518,0.00061,0.00005
0.20861,27.89070,99.43661,0.00024,0.00002
0.19844,27.99116,99.79476,0.00009,0.00001
0.38399,19.68346,70.17594,0.01795,0.00152
0.23870,27.60055,98.40215,0.00069,0.00006
0.03807,28.03886,99.96483,0.00001,0.00000
0.15415,27.58768,98.35627,0.00071,0.00006
0.50370,25.73851,91.76355,0.00379,0.00032
0.30804,27.81758,99.17590,0.00035,0.00003
0.56170,0.50000,1.78261,2.32679,0.19770
0.50506,25.91944,92.40863,0.00347,0.00029
0.47337,27.03167,96.37396,0.00159,0.00014
0.39639,22.69139,80.89991,0.00997,0.00085
0.34290,27.26459,97.20439,0.00121,0.00010
0.11217,27.83321,99.23165,0.00033,0.00003
0.01671,28.04975,100.00366,0.00000,0.00000
0.58006,20.17914,71.94316,0.01647,0.00140
0.12479,28.01327,99.87361,0.00005,0.00000
0.40281,27.57663,98.31687,0.00072,0.00006
0.50557,16.52856,58.92804,0.02943,0.00250
0.50103,26.47265,94.38094,0.00251,0.00021
0.55682,28.02964,99.93195,0.00003,0.00000
0.06790,28.03979,99.96815,0.00001,0.00000
0.37043,27.92781,99.56889,0.00018,0.00002
0.11389,27.79522,99.09621,0.00039,0.00003
0.43788,26.73165,95.30434,0.00208,0.00018
0.52191,25.62735,91.36725,0.00399,0.00034
0.21034,27.71848,98.82262,0.00050,0.00004
0.09785,28.04371,99.98213,0.00001,0.00000
0.06842,27.97055,99.72129,0.00012,0.00001
0.56797,0.50000,1.78261,2.32679,0.19770
0.35922,23.08256,82.29450,0.00909,0.00077
0.54200,27.96834,99.71342,0.00012,0.00001
0.10726,27.99473,99.80748,0.00008,0.00001
0.33849,0.50000,1.78261,2.32679,0.19770
0.21084,28.02256,99.90672,0.00004,0.00000
0.31023,26.51552,94.53379,0.00244,0.00021
0.55750,27.26924,97.22094,0.00121,0.00010
0.08914,27.65992,98.61383,0.00059,0.00005
0.56841,26.92359,95.98865,0.00176,0.00015
0.52794,0.50000,1.78261,2.32679,0.19770
0.14360,28.03808,99.96203,0.00002,0.00000
0.05901,27.97388,99.73316,0.00011,0.00001
0.30845,28.01693,99.88664,0.00005,0.00000
0.44701,27.75114,98.93904,0.00045,0.00004
0.02659,28.03969,99.96780,0.00001,0.00000
0.53294,28.00300,99.83698,0.00007,0.00001
0.41707,21.38478,76.24152,0.01316,0.00112
0.26443,23.82143,84.92874,0.00749,0.00064
0.43198,25.65119,91.45225,0.00395,0.00034
0.54360,27.90039,99.47114,0.00022,0.00002
0.48906,0.50000,1.78261,2.32679,0.19770
0.59626,27.61222,98.44377,0.00067,0.00006
0.46565,27.94179,99.61875,0.00016,0.00001
0.47512,27.09380,96.59547,0.00149,0.00013
0.48334,27.95787,99.67608,0.00014,0.00001
0.46186,27.84918,99.28857,0.00030,0.00003
0.35683,27.94092,99.61564,0.00016,0.00001
0.02339,28.04754,99.99577,0.00000,0.00000
0.14004,28.04369,99.98206,0.00001,0.00000
0.56162,24.05581,85.76437,0.00701,0.00060
0.53102,27.21114,97.01383,0.00130,0.00011
0.54896,28.02966,99.93203,0.00003,0.00000
0.31115,27.73310,98.87472,0.00048,0.00004
0.16196,28.01079,99.86475,0.00006,0.00000
0.47634,0.50000,1.78261,2.32679,0.19770
0.23490,27.30004,97.33077,0.00116,0.00010
0.48045,27.83269,99.22977,0.00033,0.00003
0.45441,27.84618,99.27787,0.00031,0.00003
0.17373,27.58136,98.33375,0.00072,0.00006
0.19102,26.95397,96.09695,0.00172,0.00015
0.38736,27.99778,99.81837,0.00008,0.00001
0.27850,17.87331,63.72236,0.02404,0.00204
0.13043,28.02947,99.93137,0.00003,0.00000
0.04751,28.04647,99.99195,0.00000,0.00000
0.28757,27.82673,99.20853,0.00034,0.00003
0.35808,28.04981,100.00386,0.00000,0.00000
0.00979,28.04567,99.98910,0.00000,0.00000
0.40017,27.58185,98.33548,0.00071,0.00006
0.36897,27.98960,99.78921,0.00009,0.00001
0.43626,27.82989,99.21979,0.00033,0.00003
0.51976,27.78623,99.06414,0.00040,0.00003
0.03640,28.03689,99.95781,0.00002,0.00000
0.49555,27.04922,96.43652,0.00156,0.00013
0.11833,28.04999,100.00452,0.00000,0.00000
0.25695,27.98935,99.78832,0.00009,0.00001
0.16656,28.01937,99.89535,0.00004,0.00000
0.23995,27.13207,96.73191,0.00143,0.00012
0.06804,27.71109,98.79625,0.00051,0.00004
0.59363,0.50000,1.78261,2.32679,0.19770
0.23114,27.02414,96.34711,0.00160,0.00014
0.41464,0.50000,1.78261,2.32679,0.19770
0.01075,28.04840,99.99883,0.00000,0.00000
0.24226,27.21212,97.01733,0.00130,0.00011
0.37360,16.55435,59.01999,0.02932,0.00249
0.37342,27.64453,98.55894,0.00062,0.00005
0.02831,28.04704,99.99400,0.00000,0.00000
0.53660,20.29278,72.34833,0.01614,0.00137
0.36707,27.82484,99.20179,0.00034,0.00003
0.45549,0.50000,1.78261,2.32679,0.19770
0.09662,28.03486,99.95057,0.00002,0.00000
0.26066,26.66730,95.07490,0.00219,0.00019
0.44849,25.55451,91.10756,0.00412,0.00035
0.11966,27.91566,99.52561,0.00020,0.00002
0.27469,0.50000,1.78261,2.32679,0.19770
0.33484,24.58952,87.66715,0.00594,0.00050
0.17051,28.02247,99.90639,0.00004,0.00000
0.27651,24.85909,88.62822,0.00542,0.00046
0.58032,0.50000,1.78261,2.32679,0.19770
0.46355,28.03589,99.95423,0.00002,0.00000
0.02581,28.04201,99.97607,0.00001,0.00000
0.23466,27.32835,97.43169,0.00111,0.00009
0.42341,26.73992,95.33382,0.00207,0.00018
0.56523,0.50000,1.78261,2.32679,0.19770
0.56093,28.03647,99.95629,0.00002,0.00000
0.33538,27.69923,98.75398,0.00053,0.00005
0.19719,28.04500,99.98671,0.00001,0.00000
0.21526,28.03111,99.93719,0.00003,0.00000
0.28895,26.73369,95.31161,0.00208,0.00018
0.37044,27.12025,96.68978,0.00145,0.00012
0.31292,27.04427,96.41890,0.00157,0.00013
0.07880,28.04344,99.98115,0.00001,0.00000
0.04828,28.00834,99.85602,0.00006,0.00001
0.53977,26.57275,94.73783,0.00235,0.00020
0.13372,27.93793,99.60498,0.00017,0.00001
0.50411,0.50000,1.78261,2.32679,0.19770
0.44361,27.70351,98.76922,0.00053,0.00004
0.00054,28.04893,100.00073,0.00000,0.00000
0.25300,27.97539,99.73854,0.00011,0.00001
0.03739,28.04509,99.98706,0.00001,0.00000
0.36805,27.23907,97.11339,0.00126,0.00011
0.04220,28.01360,99.87477,0.00005,0.00000
0.39680,0.50000,1.78261,2.32679,0.19770
0.01405,28.04938,100.00233,0.00000,0.00000
0.37741,23.28877,83.02969,0.00863,0.00073
0.05415,28.03738,99.95956,0.00002,0.00000
0.02907,28.04617,99.99091,0.00000,0.00000
0.15138,27.74292,98.90974,0.00047,0.00004
0.29349,27.20803,97.00272,0.00130,0.00011
0.05432,27.99757,99.81762,0.00008,0.00001
0.17464,28.04281,99.97892,0.00001,0.00000
0.47055,27.94213,99.61997,0.00016,0.00001
0.12773,27.16354,96.84412,0.00138,0.00012
0.15746,27.77116,99.01040,0.00042,0.00004
0.51071,0.50000,1.78261,2.32679,0.19770
0.56841,24.44804,87.16275,0.00622,0.00053
0.34408,28.04832,99.99855,0.00000,0.00000
0.23138,28.00079,99.82912,0.00007,0.00001
0.56787,0.50000,1.78261,2.32679,0.19770
0.21425,27.99974,99.82535,0.00007,0.00001
0.14733,27.92108,99.54493,0.00019,0.00002
0.12629,28.01571,99.88230,0.00005,0.00000
0.55325,24.01289,85.61133,0.00710,0.00060
0.40739,20.46851,72.97483,0.01564,0.00133
0.41016,25.97672,92.61283,0.00337,0.00029
0.23769,26.84561,95.71061,0.00189,0.00016
0.19301,27.66968,98.64862,0.00058,0.00005
0.36213,27.53962,98.18492,0.00078,0.00007
0.36471,27.62526,98.49025,0.00065,0.00006
0.47554,26.78086,95.47978,0.00200,0.00017
0.15352,27.35550,97.52848,0.00107,0.00009
0.25396,27.84200,99.26298,0.00031,0.00003
0.21874,27.61452,98.45195,0.00066,0.00006
0.47765,0.50000,1.78261,2.32679,0.19770
0.53830,27.98694,99.77970,0.00009,0.00001
0.21095,27.66265,98.62355,0.00059,0.00005
0.26551,25.39909,90.55345,0.00441,0.00037
0.28961,25.31903,90.26804,0.00455,0.00039
0.18375,27.87560,99.38276,0.00026,0.00002
0.20031,27.46189,97.90780,0.00090,0.00008
0.10379,27.40017,97.68774,0.00100,0.00008
0.11505,28.04975,100.00364,0.00000,0.00000
0.22229,27.99132,99.79533,0.00009,0.00001
0.25305,28.04991,100.00422,0.00000,0.00000
