Formula,Predicted_Bandgap_eV,Predicted_Ef_eV_atom,Active_Material_Cost_m2,Panel_Lifetime_Years,PCE_Median,PCE_Std_Error,PCE_Q10_Worst,PCE_Q90_Best,LCOE_Median,LCOE_Std_Error,LCOE_Q10_Best,LCOE_Q90_Worst
Rb2WFeO3F3,2.0728,-2.5344,29.9691,30.0000,16.7318,6.2050,8.8083,25.3896,0.0539,0.0439,0.0411,0.0865
Cs2MnSbF3I3,1.4607,-2.0480,98.9396,30.0000,25.2093,6.2307,15.4989,29.4859,0.0539,0.1099,0.0471,0.0765
Rb2TaSbO6,2.0901,-2.5857,27.7171,30.0000,16.4351,6.1952,8.6268,25.1457,0.0539,0.0468,0.0410,0.0872
Cs2MoAgO3I3,1.4710,-1.3630,98.5468,30.0000,25.1422,6.1414,15.6065,29.4717,0.0539,0.1048,0.0470,0.0759
Rb2SnMoO3S3,2.0794,-1.7579,29.2650,30.0000,16.6592,6.2144,8.7269,25.3182,0.0539,0.0454,0.0411,0.0873
Cs2MoFeSe3Br3,1.2511,-1.2548,97.2316,30.0000,25.1263,8.5605,6.0270,29.5091,0.0539,0.1999,0.0468,0.1660
Cs2GeSbS3I3,1.5332,-0.9847,96.5518,30.0000,24.8612,5.8247,15.8906,29.3443,0.0539,0.0876,0.0469,0.0743
Cs2MnZnCl3I3,1.3668,-1.5218,99.6690,30.0000,25.3269,7.1723,12.6150,29.5283,0.0539,0.1502,0.0471,0.0899
Cs2MnSbO3I3,1.4092,-1.4623,99.9603,30.0000,25.3434,6.7219,14.4332,29.5419,0.0539,0.1318,0.0471,0.0808
Cs2MoSbO3I3,1.5534,-1.4186,95.5357,30.0000,24.7269,5.7122,15.8507,29.3311,0.0539,0.0765,0.0468,0.0743
Cs2SnSbO3I3,1.5955,-1.3419,93.1796,30.0000,24.4060,5.6451,15.5943,29.2252,0.0540,0.0682,0.0466,0.0747
Rb2ZrGaO3Cl3,2.0569,-2.3378,33.3944,30.0000,17.0746,6.1885,9.1312,25.6083,0.0540,0.0434,0.0415,0.0864
Cs2AgGaI6,1.0580,-1.1585,74.3233,30.0000,22.2253,10.5686,1.0000,29.0793,0.0540,0.2626,0.0441,0.7633
Cs2ZrFeSe3Br3,1.2463,-1.6063,97.6968,30.0000,25.0628,8.5722,5.9794,29.5032,0.0540,0.2014,0.0469,0.1682
Cs2NbFeS3I3,1.5260,-1.2333,97.6784,30.0000,24.9044,5.8268,15.9077,29.3311,0.0540,0.0876,0.0471,0.0746
Rb2GeZnO3S3,2.0067,-1.6645,41.4745,30.0000,18.0034,6.1760,9.8582,26.2903,0.0541,0.0386,0.0422,0.0847
Cs2SnInS3I3,1.6418,-1.0698,90.0082,30.0000,23.9018,5.5815,15.1910,29.0595,0.0541,0.0555,0.0464,0.0751
Cs2MnCuCl3I3,1.2865,-1.3651,99.8885,30.0000,25.2675,8.1135,8.2642,29.5754,0.0541,0.1851,0.0471,0.1275
Cs2VZnS3I3,1.3856,-1.2114,101.3428,30.0000,25.3518,6.9078,13.6742,29.5690,0.0541,0.1393,0.0473,0.0849
Cs2TaMnO3I3,1.5970,-2.0331,93.9001,30.0000,24.4070,5.6266,15.5929,29.2018,0.0541,0.0648,0.0467,0.0746
Cs2FeMnSe3I3,1.1216,-1.1641,87.6458,30.0000,23.7843,10.0387,1.3145,29.3148,0.0542,0.2504,0.0458,0.6715
Cs2CrMoSe3Br3,1.2230,-1.3239,97.6562,30.0000,24.9649,8.8688,4.5233,29.5031,0.0542,0.2123,0.0468,0.2167
Cs2MnGaS3I3,1.3099,-1.1605,101.2894,30.0000,25.3474,7.7853,9.8732,29.5556,0.0542,0.1732,0.0473,0.1111
Cs2TiGaSe3Br3,1.3690,-1.6359,101.9802,30.0000,25.3699,7.0989,12.9135,29.5623,0.0542,0.1481,0.0474,0.0888
Cs2GeCrSe3I3,1.1371,-1.0978,89.8058,30.0000,24.0510,9.8563,1.6615,29.3458,0.0542,0.2444,0.0460,0.5400
Cs2MoWS3Se3,1.5107,-1.1182,99.0054,30.0000,24.9833,5.8920,15.8998,29.3841,0.0542,0.0917,0.0471,0.0750
Cs2VCuS3I3,1.4166,-1.1682,101.5695,30.0000,25.3043,6.6431,14.6536,29.5414,0.0542,0.1287,0.0474,0.0804
Cs2WAgS3I3,1.6983,-1.0827,85.5755,30.0000,23.2312,5.6492,14.4587,28.8017,0.0542,0.0431,0.0460,0.0766
Cs2SnMnF3I3,1.5280,-2.0655,99.2609,30.0000,24.9314,5.8650,15.8004,29.4131,0.0542,0.0879,0.0472,0.0752
Rb2SnBiO3F3,2.1121,-2.3670,25.6907,30.0000,16.0227,6.1681,8.2754,24.7122,0.0543,0.0472,0.0410,0.0890
Cs2SnFeO3I3,1.4959,-1.2989,100.1829,30.0000,25.0740,5.9859,15.8442,29.4746,0.0543,0.0981,0.0473,0.0758
Cs2ZrWS3Se3,1.5231,-1.3928,99.4885,30.0000,24.9424,5.8467,15.8791,29.3902,0.0543,0.0896,0.0473,0.0753
Cs2AgGaF3I3,1.4542,-1.9733,101.3316,30.0000,25.2026,6.2598,15.4511,29.4913,0.0543,0.1133,0.0475,0.0773
Cs2SnZnF3I3,1.5474,-2.0344,98.0910,30.0000,24.7987,5.7618,15.8196,29.3095,0.0543,0.0845,0.0471,0.0751
Cs2TaCuSe3Cl3,1.4167,-1.4301,102.1780,30.0000,25.2837,6.5841,14.7544,29.5139,0.0543,0.1288,0.0475,0.0804
Rb2ZrMoO6,2.0579,-2.7399,34.0928,30.0000,16.9821,6.1915,9.0701,25.5909,0.0544,0.0455,0.0417,0.0869
Cs2VMnS3I3,1.4168,-1.2734,102.5923,30.0000,25.3020,6.6006,14.6779,29.5275,0.0544,0.1273,0.0475,0.0810
Rb2SnCrO3S3,2.0783,-1.7695,31.7896,30.0000,16.6807,6.2209,8.7617,25.3717,0.0544,0.0459,0.0414,0.0882
Cs2NbCuO3I3,1.4475,-1.8420,102.3287,30.0000,25.2543,6.3219,15.3789,29.5114,0.0544,0.1149,0.0474,0.0779
Cs2VFeS3I3,1.3097,-1.2174,102.4818,30.0000,25.3049,7.7380,9.9312,29.5398,0.0544,0.1718,0.0475,0.1109
Cs2VZnSe3I3,1.1070,-1.2160,87.1809,30.0000,23.5707,10.1809,1.0000,29.2602,0.0544,0.2598,0.0457,0.7762
Cs2SnInO3I3,1.6150,-1.4556,94.6768,30.0000,24.2129,5.6075,15.3884,29.1372,0.0544,0.0622,0.0469,0.0756
Cs2TiMoSe6,1.2105,-1.3206,98.5341,30.0000,24.8707,9.0581,3.8181,29.4846,0.0545,0.2210,0.0470,0.2539
Cs2MnSbS3I3,1.1642,-1.1005,94.7262,30.0000,24.3799,9.5680,2.2253,29.3996,0.0545,0.2383,0.0466,0.4162
K2SnNbO3F3,2.2861,-2.7095,0.2195,30.0000,12.9886,5.9896,5.9841,21.5070,0.0545,0.0661,0.0394,0.0982
Cs2TiFeS3I3,1.3123,-1.3485,102.8313,30.0000,25.3018,7.7858,9.7110,29.5821,0.0545,0.1750,0.0475,0.1123
Cs2GeCrS3I3,1.3934,-1.1277,104.2581,30.0000,25.4243,6.8217,14.1923,29.5616,0.0545,0.1389,0.0477,0.0836
Cs2TaCuS3I3,1.6912,-1.1918,88.5090,30.0000,23.3897,5.6225,14.6107,28.8438,0.0545,0.0456,0.0464,0.0771
Cs2TaFeSe3Cl3,1.4577,-1.5426,103.0997,30.0000,25.1664,6.2450,15.4764,29.5123,0.0546,0.1128,0.0476,0.0775
Cs2TiCrS3I3,1.4541,-1.4237,103.3055,30.0000,25.2264,6.3231,15.2666,29.5199,0.0546,0.1155,0.0477,0.0785
Cs2TaMnSe3Cl3,1.4759,-1.5960,103.2114,30.0000,25.1577,6.1907,15.6114,29.4843,0.0546,0.1111,0.0477,0.0773
Cs2CrWS3Se3,1.4135,-1.2506,104.1464,30.0000,25.3219,6.6184,14.6672,29.4963,0.0547,0.1303,0.0477,0.0814
Cs2GeVS3I3,1.3838,-1.1987,104.4065,30.0000,25.3840,6.9015,13.6931,29.5798,0.0547,0.1404,0.0477,0.0857
Cs2MnInO3I3,1.5149,-1.5749,101.6224,30.0000,24.9842,5.9291,15.7182,29.3786,0.0547,0.0939,0.0475,0.0763
Cs2VNbSe6,1.1905,-1.2725,98.5261,30.0000,24.7024,9.2268,3.1274,29.4260,0.0547,0.2283,0.0471,0.3060
Cs2GeBiS3I3,1.6991,-1.0066,88.3459,30.0000,23.2446,5.6107,14.5452,28.7735,0.0547,0.0443,0.0465,0.0772
Cs2SnBiO3I3,1.7240,-1.3803,85.2444,30.0000,22.8868,5.6995,14.1388,28.7012,0.0547,0.0423,0.0461,0.0779
Cs2CrWO3I3,1.6394,-1.5919,93.6056,30.0000,23.9214,5.5870,15.2299,29.0607,0.0547,0.0549,0.0469,0.0761
Cs2TaZnSe3Cl3,1.5077,-1.5035,101.9490,30.0000,24.9881,5.9321,15.7985,29.3795,0.0547,0.0943,0.0476,0.0761
Cs2ZrInS3I3,1.6603,-1.4244,92.5977,30.0000,23.7333,5.5854,14.9915,28.9418,0.0547,0.0524,0.0468,0.0765
Cs2MoMnSe6,1.1819,-1.0994,97.7491,30.0000,24.6505,9.3477,2.7724,29.4105,0.0547,0.2340,0.0470,0.3420
Cs2TaFeS3Br3,1.4689,-1.4657,103.8921,30.0000,25.1712,6.1470,15.7206,29.4756,0.0548,0.1108,0.0478,0.0772
Cs2MoGaS3I3,1.6111,-1.1229,96.7862,30.0000,24.2462,5.6042,15.4318,29.1347,0.0548,0.0602,0.0472,0.0762
Cs2CrMoSe6,1.1869,-1.1689,98.0765,30.0000,24.6642,9.3292,2.8265,29.4242,0.0548,0.2324,0.0470,0.3350
Cs2CrAgO3I3,1.4853,-1.4370,103.5458,30.0000,25.1321,6.0325,15.7412,29.4438,0.0548,0.0997,0.0478,0.0770
Cs2MoSbSe3Br3,1.1147,-1.1829,90.6141,30.0000,23.7106,10.0952,1.1239,29.2449,0.0548,0.2597,0.0462,0.7686
Cs2WInS3I3,1.7396,-1.1773,84.3945,30.0000,22.6953,5.6986,13.9447,28.6236,0.0548,0.0379,0.0461,0.0784
Cs2TaCuS3Br3,1.4958,-1.3687,102.9551,30.0000,25.0346,6.0051,15.7345,29.4060,0.0548,0.0981,0.0477,0.0769
Cs2MnZnF3I3,1.3720,-2.0653,105.6415,30.0000,25.3821,7.0864,13.1109,29.5556,0.0548,0.1497,0.0479,0.0895
Cs2TiWS3Se3,1.4591,-1.3894,104.6632,30.0000,25.2081,6.2647,15.4128,29.4918,0.0548,0.1158,0.0478,0.0784
Cs2GeBiO3I3,1.6631,-1.3607,92.7024,30.0000,23.6786,5.6002,14.9567,28.9766,0.0548,0.0513,0.0468,0.0768
Cs2TiInS3I3,1.6044,-1.3977,97.0149,30.0000,24.2913,5.5936,15.6231,29.1411,0.0548,0.0674,0.0472,0.0756
Cs2VTaS3Se3,1.3394,-1.3225,105.0025,30.0000,25.3111,7.4445,11.4265,29.5693,0.0549,0.1647,0.0478,0.0994
Cs2MnCuF3I3,1.3672,-1.9718,105.8877,30.0000,25.3940,7.0878,13.0842,29.5861,0.0549,0.1510,0.0479,0.0894
Cs2GeZnBr6,1.2393,-1.4722,102.0892,30.0000,25.0050,8.6773,5.3331,29.4767,0.0549,0.2109,0.0475,0.1898
Cs2MoSbSe3Cl3,1.4428,-1.2297,105.2209,30.0000,25.2550,6.3618,15.3301,29.5175,0.0549,0.1199,0.0479,0.0787
Cs2MnBiO3Br3,1.3793,-1.5593,106.2435,30.0000,25.3862,6.9925,13.4846,29.5610,0.0549,0.1490,0.0480,0.0872
Cs2MoWO3Se3,1.4547,-1.4907,104.7447,30.0000,25.1486,6.3245,15.2812,29.4539,0.0549,0.1179,0.0479,0.0792
Cs2GeTaO3I3,1.6293,-1.9425,95.7201,30.0000,24.0882,5.6011,15.3117,29.0710,0.0549,0.0602,0.0471,0.0763
Cs2NbZnS3I3,1.6204,-1.2436,96.6434,30.0000,24.1347,5.6098,15.3457,29.1270,0.0549,0.0607,0.0472,0.0764
Rb2MoAgO3F3,2.0666,-2.3440,35.2216,30.0000,16.8697,6.1847,8.9279,25.4353,0.0549,0.0444,0.0420,0.0884
Cs2GeMnCl3I3,1.2435,-1.4174,102.6972,30.0000,25.0506,8.5984,5.8177,29.5175,0.0549,0.2065,0.0476,0.1766
Cs2WSbSe3F3,1.5718,-1.8376,100.5222,30.0000,24.5810,5.6441,15.8272,29.2452,0.0549,0.0749,0.0476,0.0758
Cs2MoSbS3Br3,1.4241,-1.2091,106.0507,30.0000,25.2996,6.5097,15.0694,29.5324,0.0550,0.1275,0.0480,0.0801
Cs2CrMnS3I3,1.5334,-1.2305,102.4431,30.0000,24.8415,5.8555,15.8715,29.3636,0.0550,0.0909,0.0478,0.0761
Cs2SnMoSe6,1.1176,-0.9907,91.2529,30.0000,23.7013,10.0821,1.1863,29.2851,0.0550,0.2583,0.0463,0.7501
Cs2TaFeO3I3,1.6616,-1.9322,93.8078,30.0000,23.6943,5.6223,14.9357,28.9764,0.0550,0.0514,0.0470,0.0773
Cs2GeNbS3I3,1.5945,-1.2451,99.6029,30.0000,24.4391,5.6154,15.6231,29.2300,0.0550,0.0656,0.0475,0.0762
Cs2WSbO3Br3,1.5665,-1.4768,101.1302,30.0000,24.6212,5.6939,15.7540,29.2590,0.0550,0.0773,0.0476,0.0761
Na2GeCuF3I3,0.9088,-1.8599,5.9071,30.0000,13.4250,11.1178,1.0000,28.3470,0.0551,0.1983,0.0348,0.5255
Cs2GeZnCl3I3,1.5591,-1.4057,101.4912,30.0000,24.6862,5.7300,15.7029,29.2986,0.0551,0.0782,0.0477,0.0764
Cs2FeMnF3I3,1.4104,-1.9972,106.8802,30.0000,25.3444,6.6925,14.4683,29.5525,0.0551,0.1352,0.0480,0.0829
Cs2WMnS3Se3,1.5135,-1.1483,103.7770,30.0000,24.9149,5.9039,15.7846,29.3847,0.0551,0.0949,0.0479,0.0767
Cs2MnGaO3I3,1.4141,-1.5798,107.2421,30.0000,25.3582,6.5944,14.8794,29.5409,0.0551,0.1305,0.0482,0.0816
Cs2MnBiO3Se3,1.4531,-1.4330,106.7313,30.0000,25.2425,6.2659,15.5600,29.5097,0.0551,0.1157,0.0481,0.0784
Cs2VMnSe3Br3,1.2157,-1.4988,102.4461,30.0000,24.8941,8.9264,4.3558,29.4862,0.0552,0.2199,0.0476,0.2285
Cs2SnGeF3I3,1.5799,-1.9924,101.0831,30.0000,24.5105,5.6345,15.7332,29.2687,0.0552,0.0719,0.0477,0.0763
Cs2SnTaS3I3,1.7602,-1.2495,83.8523,30.0000,22.3586,5.7772,13.5505,28.4739,0.0552,0.0399,0.0461,0.0797
Cs2MnSbSe3I3,1.0624,-1.0676,82.2485,30.0000,22.4392,10.5426,1.0000,29.1000,0.0553,0.2709,0.0453,0.7911
Cs2NbZnO3I3,1.5746,-1.9481,102.0987,30.0000,24.5953,5.6423,15.7345,29.3058,0.0553,0.0725,0.0478,0.0766
Na2GeBiO3F3,2.2533,-2.1833,8.0035,30.0000,13.5806,6.0323,6.4533,22.1770,0.0553,0.0638,0.0403,0.0976
Rb2ZrInO3Cl3,2.1080,-2.2836,30.5208,30.0000,16.1457,6.1902,8.3641,24.8401,0.0553,0.0508,0.0418,0.0908
Cs2MnZnBr3I3,1.0835,-1.3941,86.4722,30.0000,22.9519,10.3720,1.0000,29.1753,0.0553,0.2665,0.0457,0.7902
K2MnBiSe6,0.9029,-0.9549,0.3556,30.0000,12.6298,11.0962,1.0000,28.3051,0.0553,0.1892,0.0340,0.5012
Cs2WFeSe3Cl3,1.5728,-1.3454,102.4166,30.0000,24.6156,5.6420,15.8054,29.2654,0.0553,0.0747,0.0478,0.0763
Cs2ZrSbS3I3,1.6988,-1.3485,91.1481,30.0000,23.1956,5.6358,14.4727,28.8044,0.0553,0.0440,0.0469,0.0783
Cs2SnCuF3I3,1.1557,-1.9416,98.3035,30.0000,24.3079,9.6909,1.9244,29.3812,0.0554,0.2492,0.0472,0.4889
Cs2GeGaSe3Br3,1.5680,-1.2331,102.9512,30.0000,24.5948,5.6313,15.8068,29.2575,0.0554,0.0752,0.0479,0.0766
Cs2CuZnCl3I3,1.1577,-1.3156,98.7034,30.0000,24.3217,9.6613,2.0224,29.3776,0.0554,0.2476,0.0472,0.4621
Cs2NbCuSe3I3,1.0619,-1.1696,83.8419,30.0000,22.5269,10.5330,1.0000,29.1341,0.0554,0.2712,0.0455,0.7944
Na2ZrGaO3F3,2.2892,-2.6885,2.6933,30.0000,12.9564,6.0155,5.8597,21.4919,0.0554,0.0694,0.0399,0.1020
Cs2MoAgSe3I3,1.0537,-1.0256,81.5223,30.0000,22.2137,10.6080,1.0000,29.0975,0.0554,0.2726,0.0451,0.7913
Cs2NbMnO3I3,1.5678,-2.0573,103.3668,30.0000,24.6303,5.6662,15.8037,29.2837,0.0554,0.0745,0.0480,0.0767
Rb2CrMnO3F3,2.0449,-2.5526,40.2368,30.0000,17.2075,6.1818,9.3433,25.7540,0.0555,0.0445,0.0425,0.0881
Cs2MnSbBr3I3,1.0569,-1.3183,81.9386,30.0000,22.2702,10.5961,1.0000,29.0739,0.0555,0.2742,0.0452,0.7929
Cs2GeSbO3I3,1.5968,-1.3244,101.7807,30.0000,24.3715,5.5957,15.6396,29.1768,0.0555,0.0680,0.0478,0.0768
Cs2GeFeF3I3,1.2997,-1.9529,108.6780,30.0000,25.3052,7.8876,9.2327,29.5358,0.0555,0.1839,0.0484,0.1208
Cs2TiFeSe3Br3,1.1886,-1.5196,102.6848,30.0000,24.6662,9.2931,2.9402,29.4863,0.0555,0.2364,0.0476,0.3313
Cs2ZrCrSe3Br3,1.1418,-1.6407,98.1257,30.0000,24.0885,9.7811,1.7521,29.3526,0.0556,0.2528,0.0472,0.5344
Cs2GeMoSe6,1.1528,-0.9986,99.5741,30.0000,24.2704,9.7091,1.8739,29.3995,0.0556,0.2514,0.0474,0.5010
Cs2WSbSe3Cl3,1.6789,-1.2580,95.0965,30.0000,23.4873,5.6107,14.7000,28.8888,0.0556,0.0496,0.0473,0.0783
Cs2CrMoO3I3,1.5827,-1.5567,103.3856,30.0000,24.4886,5.6069,15.7559,29.1983,0.0556,0.0709,0.0481,0.0769
Cs2WSbS3Br3,1.6689,-1.2083,95.7641,30.0000,23.5917,5.6109,14.7941,28.9086,0.0556,0.0514,0.0474,0.0784
Cs2ZrInO3I3,1.6546,-2.0951,97.5474,30.0000,23.7633,5.5963,15.0167,29.0244,0.0556,0.0532,0.0475,0.0779
Cs2TiCrSe3Br3,1.1863,-1.6311,103.1585,30.0000,24.6558,9.3303,2.8513,29.4615,0.0556,0.2384,0.0478,0.3388
Cs2GeFeO3I3,1.3212,-1.3913,109.8649,30.0000,25.3281,7.6207,10.5304,29.5979,0.0557,0.1736,0.0485,0.1080
Rb2GeNbO3Cl3,2.0658,-2.1725,38.3619,30.0000,16.8645,6.1868,8.9313,25.5129,0.0557,0.0451,0.0424,0.0899
Cs2GeNbSe3Br3,1.1514,-1.3694,99.4653,30.0000,24.2528,9.6999,1.9192,29.3351,0.0557,0.2500,0.0474,0.4921
Rb2MoInO3Cl3,2.1186,-1.9021,30.3357,30.0000,15.9690,6.1773,8.1854,24.5936,0.0557,0.0517,0.0419,0.0924
Cs2WGaS3I3,1.7488,-1.1679,88.2355,30.0000,22.5679,5.7145,13.8435,28.5328,0.0558,0.0381,0.0467,0.0803
Rb2VNbO6,2.0738,-2.7289,37.6427,30.0000,16.7699,6.1927,8.9044,25.3790,0.0558,0.0458,0.0424,0.0901
Cs2SnNbS3Br3,1.5321,-1.3868,106.7919,30.0000,24.7946,5.8573,15.8182,29.3727,0.0558,0.0918,0.0483,0.0774
Cs2VCuO3I3,1.5185,-1.7136,107.6138,30.0000,24.9210,5.9108,15.8275,29.4151,0.0558,0.0974,0.0484,0.0777
Cs2FeMnS3I3,1.1675,-1.1732,101.9767,30.0000,24.4197,9.4959,2.3683,29.3612,0.0558,0.2440,0.0477,0.4026
Cs2SnCuS3Se3,1.3689,-0.9013,111.2735,30.0000,25.3835,7.1159,12.9886,29.5959,0.0558,0.1548,0.0486,0.0919
Cs2ZrCrSe6,1.1292,-1.3256,98.5498,30.0000,23.9839,9.9547,1.3758,29.3287,0.0558,0.2618,0.0473,0.6691
Cs2TaSbS3Se3,1.6721,-1.1219,96.7916,30.0000,23.5425,5.6540,14.7691,28.9280,0.0559,0.0574,0.0475,0.0787
Cs2GeMnF3I3,1.5190,-2.0253,108.7976,30.0000,24.9973,5.8506,15.9741,29.4377,0.0559,0.0943,0.0485,0.0775
Cs2WInO3I3,1.7469,-1.5724,88.4845,30.0000,22.5312,5.7510,13.8250,28.6091,0.0559,0.0436,0.0467,0.0803
Cs2SnVSe3Cl3,1.3918,-1.5768,111.6353,30.0000,25.3590,6.9213,13.6582,29.5558,0.0559,0.1478,0.0488,0.0881
Cs2WFeS3I3,1.7461,-1.1021,88.6483,30.0000,22.5231,5.7155,13.8440,28.5530,0.0559,0.0388,0.0468,0.0801
Cs2TaFeS3I3,1.7428,-1.2399,89.1976,30.0000,22.5978,5.7157,13.9668,28.5778,0.0559,0.0387,0.0468,0.0800
Cs2MoSbSe3F3,1.3355,-1.9201,111.9030,30.0000,25.3729,7.5021,11.1724,29.5718,0.0559,0.1704,0.0488,0.1045
Cs2WAgO3Br3,1.5949,-1.5509,104.4223,30.0000,24.3751,5.6008,15.6572,29.2135,0.0559,0.0682,0.0482,0.0775
Rb2TiInO3Cl3,2.1076,-2.3305,33.2010,30.0000,16.1511,6.1846,8.4048,24.8359,0.0560,0.0501,0.0422,0.0922
Cs2ZrMoS3Se3,1.4775,-1.3860,110.6282,30.0000,25.1554,6.0896,15.8076,29.4957,0.0560,0.1089,0.0487,0.0786
Cs2VSbS3Se3,1.3843,-1.0465,112.6968,30.0000,25.3469,6.9414,13.6085,29.5511,0.0560,0.1496,0.0489,0.0886
Cs2TaCuO3Br3,1.5188,-2.0048,109.1664,30.0000,24.9198,5.9081,15.8246,29.3790,0.0561,0.0964,0.0487,0.0782
Cs2ZrGaS3I3,1.6793,-1.4218,97.2418,30.0000,23.4749,5.5867,14.7506,28.8952,0.0561,0.0504,0.0476,0.0789
Rb2CrWO3F3,2.1285,-2.6125,30.2019,30.0000,15.7944,6.1634,8.0812,24.4708,0.0561,0.0521,0.0420,0.0936
Rb2GeBiO3F3,2.1018,-2.3197,33.8272,30.0000,16.2070,6.1937,8.4173,24.9091,0.0561,0.0502,0.0423,0.0923
Cs2SnTaS3Br3,1.6880,-1.4577,96.6858,30.0000,23.3908,5.6168,14.6340,28.8410,0.0561,0.0486,0.0476,0.0792
Cs2MnInSe6,1.1061,-1.1054,96.5280,30.0000,23.5949,10.1668,1.0124,29.2243,0.0561,0.2698,0.0470,0.8049
Cs2CrWS3I3,1.7541,-1.2214,89.0008,30.0000,22.4417,5.7471,13.7567,28.5399,0.0561,0.0385,0.0469,0.0807
Cs2TiBiS3I3,1.7675,-1.3519,87.1486,30.0000,22.2465,5.7670,13.5555,28.4959,0.0561,0.0380,0.0467,0.0812
Cs2SnVS3Br3,1.3332,-1.3704,112.5778,30.0000,25.3288,7.4871,11.1658,29.5811,0.0561,0.1706,0.0489,0.1039
Cs2SnCrS3Se3,1.4217,-1.0479,112.9390,30.0000,25.2511,6.5223,14.9447,29.5419,0.0561,0.1313,0.0490,0.0828
Cs2SnTaO3I3,1.7652,-2.0140,87.9119,30.0000,22.2774,5.7448,13.5677,28.4519,0.0561,0.0381,0.0468,0.0813
Cs2ZrBiS3I3,1.7928,-1.3681,83.5404,30.0000,21.8131,5.8188,13.1647,28.2830,0.0562,0.0345,0.0464,0.0819
Na2SbCuSe3Br3,0.8993,-1.0140,0.2496,30.0000,12.4054,11.1161,1.0000,28.2980,0.0562,0.1905,0.0341,0.5030
Cs2TaMnO3Br3,1.5165,-2.0848,110.3487,30.0000,24.9364,5.8755,15.9337,29.3758,0.0562,0.0962,0.0488,0.0781
Cs2WBiO3Br3,1.7337,-1.5561,91.8259,30.0000,22.7049,5.6862,14.0243,28.6052,0.0562,0.0437,0.0472,0.0805
Cs2CuZnF3I3,1.1681,-1.9569,104.5568,30.0000,24.4536,9.5468,2.2701,29.4143,0.0562,0.2496,0.0480,0.4256
K2TiGaO3F3,2.3064,-2.8085,2.7672,30.0000,12.6239,5.9376,5.7066,21.1256,0.0563,0.0717,0.0404,0.1044
Na2GeGaS3Cl3,2.2561,-1.2541,10.7832,30.0000,13.5641,6.0429,6.4217,22.1515,0.0563,0.0659,0.0409,0.0998
Cs2SnCrO3I3,1.6616,-1.5209,100.6329,30.0000,23.7312,5.6105,14.8665,28.9969,0.0563,0.0531,0.0480,0.0793
Cs2NbTaS3Se3,1.6666,-1.2900,99.9748,30.0000,23.6528,5.5830,14.9357,28.9361,0.0563,0.0517,0.0480,0.0788
Rb2SnVO3Cl3,2.1224,-2.0864,31.2320,30.0000,15.8138,6.1961,8.1130,24.5345,0.0563,0.0547,0.0422,0.0935
Cs2TiGaS3I3,1.6476,-1.4029,102.1245,30.0000,23.8740,5.5974,15.0940,29.0550,0.0563,0.0563,0.0481,0.0790
K2GeGaO3F3,2.2428,-2.4127,12.9558,30.0000,13.7711,6.0881,6.5288,22.5023,0.0563,0.0641,0.0409,0.0998
Cs2WFeS3Br3,1.6339,-1.2832,103.2002,30.0000,24.0249,5.5716,15.2836,29.0849,0.0563,0.0583,0.0482,0.0786
Cs2GeZnF3I3,1.5803,-2.0198,107.4449,30.0000,24.5218,5.6560,15.6372,29.2211,0.0563,0.0726,0.0487,0.0784
Cs2ZrFeO3I3,1.6415,-2.0007,103.4345,30.0000,24.0167,5.6001,15.1531,29.0367,0.0564,0.0592,0.0483,0.0790
Cs2FeMnO3I3,1.5748,-1.5918,108.0732,30.0000,24.5864,5.6782,15.7053,29.3018,0.0564,0.0751,0.0486,0.0782
Cs2GeInS3I3,1.6879,-1.0653,98.0708,30.0000,23.3562,5.6210,14.6654,28.8863,0.0564,0.0501,0.0478,0.0797
Cs2SnTaSe3Cl3,1.7081,-1.6002,96.0064,30.0000,23.1354,5.6586,14.3800,28.8189,0.0564,0.0459,0.0475,0.0800
Cs2MoFeSe3Cl3,1.4315,-1.3036,114.2637,30.0000,25.2873,6.4629,15.1395,29.5334,0.0564,0.1289,0.0492,0.0823
Cs2VCuSe3Br3,1.1291,-1.3100,101.4244,30.0000,23.9781,9.9418,1.4606,29.3163,0.0564,0.2636,0.0477,0.6356
Cs2SbCuO3I3,1.1152,-1.3091,98.9895,30.0000,23.7132,10.0700,1.2071,29.2836,0.0564,0.2676,0.0474,0.7663
Cs2SnMoS3Se3,1.6020,-1.0166,106.9116,30.0000,24.3732,5.5924,15.5287,29.1739,0.0564,0.0687,0.0487,0.0784
K2SbCuSe3I3,0.8969,-0.8778,0.4992,30.0000,12.3629,11.0989,1.0000,28.2894,0.0564,0.1908,0.0341,0.5039
Rb2CrMoO3F3,2.0936,-2.6028,36.4918,30.0000,16.3045,6.1585,8.5520,24.9669,0.0564,0.0486,0.0426,0.0923
Cs2GeCuF3I3,1.1886,-1.9360,107.6899,30.0000,24.6020,9.3718,2.6608,29.4169,0.0565,0.2454,0.0485,0.3736
Rb2GeSbO3F3,2.0736,-2.3343,40.0670,30.0000,16.7169,6.1858,8.8169,25.3777,0.0565,0.0462,0.0429,0.0917
Cs2MoFeS3Br3,1.4097,-1.2771,115.2541,30.0000,25.3464,6.7308,14.3386,29.5504,0.0565,0.1407,0.0493,0.0861
Cs2SbAgO3Se3,1.4960,-1.2737,113.2372,30.0000,25.0833,5.9713,15.8833,29.4263,0.0565,0.1018,0.0492,0.0788
